x,y,type,name
20.8021988,41.1124655,cafe,Mojito
20.7997775,41.1137008,fast_food,Burger Station
20.800047,41.11542,restaurant,Pizzeria Americano
20.8006878,41.1150114,pub,Irish Pub
20.8012066,41.1156043,restaurant,Macedonska Sofra
20.8027449,41.1126013,bar,Connect
20.8026136,41.1140172,restaurant,Фopтунa
20.7985841,41.1169309,restaurant,Exclusive Art Cuisine
20.7984934,41.116952,cafe,Çajtorja Luan
20.7986796,41.1168867,restaurant,Brioni 2008
20.7990387,41.1180922,fast_food,City Chicken
20.8002909,41.116341,restaurant,Meydan
20.8011081,41.1166205,restaurant,Dr. Falafel
22.1818453,41.9940411,pub,Irish Pub Belfast
22.3576731,41.9952271,restaurant,Осоговска Куќа
21.410023,42.0053622,fast_food,Spizzicotto
21.4101783,42.0053452,fast_food,Bon Appetit
21.4106644,42.0053295,bar,Tesla Bar
21.4108497,42.0055031,cafe,Joy Café & Bakery
21.4145137,42.0051241,restaurant,Сокаче
21.316191,41.9908973,restaurant,Er & Bi
21.3236858,42.0597023,restaurant,Старо Буре
21.2795514,42.0436939,cafe,БАМИЛА
21.3023049,42.1455695,restaurant,Lindi
21.2984886,42.1501564,restaurant,Oslo
21.3000961,42.1491782,restaurant,Shell
21.2991401,42.154497,bar,linee addittional
21.3027217,42.1451824,restaurant,Bleta
21.34668,41.0130595,restaurant,Vavilon
21.0116539,41.0893491,cafe,Таверна Џез
21.0137006,41.0891028,fast_food,Сендвичара Преспа Мефо
21.0130069,41.0913864,restaurant,Стар сокак
21.0067043,41.1085785,restaurant,Етно Куќа
20.7161824,41.632758,pub,Галичко Бачило
20.721296,41.6368854,fast_food,Трифкова Колиба
20.7329999,41.641262,pub,Старото Бачило
20.7362858,41.6510336,restaurant,Glamour
20.756666,41.7014251,restaurant,Кај Тетка Вики
20.7573957,41.7018616,restaurant,Ресторан Мал Одмор
20.607177,41.6226607,restaurant,House of Miyaks Ethno Restaurant
20.9508952,41.5115542,restaurant,Atva
20.9587583,41.5092951,cafe,Cross Roads
20.9594822,41.5118075,restaurant,Gallery
20.9600276,41.5129834,cafe,Romanse
20.9632802,41.5129446,cafe,Kvadrat
21.3963673,42.0413574,restaurant,Аликас
20.6395201,41.0666472,restaurant,Leza
20.6400567,41.0663381,restaurant,Restorant Rrema
20.804929,41.0035617,restaurant,Бане 2
20.8031982,41.0459402,restaurant,Dva Bisera
20.8009009,41.0666434,restaurant,Granit
20.8125826,41.0544299,restaurant,Terasa Utarna
20.8016787,41.0678423,restaurant,Prestol
20.8016318,41.076418,restaurant,Македонска куќа
20.799108,41.0902867,restaurant,БИЧ ЕНД ЛОУНЏ ЏОВАНИ
20.8411339,41.0763387,drinking_water,Горни Студенец
21.4330638,41.9855468,fast_food,Go Get Burger
21.4313196,41.98705,fast_food,four seasons
21.4368796,41.9869006,restaurant,иВ
21.4365756,41.9871974,restaurant,Makedonska sofra
21.4223088,41.9916485,restaurant,Gostilnica Gurman
21.4231542,41.9917018,restaurant,Dal Fufo - Galija
21.4230113,41.9948604,cafe,AMG
21.4232268,41.9948867,cafe,Benneton
21.4230134,41.9958526,cafe,New Age
21.4245254,41.9947645,restaurant,Pastel Wine & Dine
21.4238539,41.9952491,fast_food,Burger Friends
21.424583,41.9965778,fast_food,American best burger
21.4253358,41.9955693,cafe,Стрип
21.425567,41.9955107,fast_food,Domino's Pizza
21.4239699,41.9981195,pub,Паб Порта
21.4236496,41.9990664,restaurant,Gostilnica Estel
21.4253762,41.9986406,cafe,Винил
21.4237032,42.0000584,fast_food,Пемпеле
21.4252581,42.0001581,restaurant,Бруклински
21.4268596,42.0003611,fast_food,Жито Леб
21.4268797,42.0007066,bar,Thirio
21.4239655,42.0028235,restaurant,Костарика
21.4240111,42.0028813,restaurant,Старо Скупи
21.4240218,42.0030128,restaurant,Занзибар
21.4242333,42.003366,restaurant,Калабалак
21.4280925,42.0039853,restaurant,Парк
21.427293,42.0059792,restaurant,Four
21.4264446,42.0068068,bar,Bar Reka
21.4273688,42.0062927,bar,Брик бар
21.4260361,41.9907255,cafe,Coffee O'Clock
21.4276864,41.9913338,restaurant,Star Ocean
21.4280088,41.9913688,restaurant,Бифиња - Рамстор
21.4279999,41.9915759,fast_food,Burger King
20.9059889,41.7926372,cafe,Кафе Клуб 97
20.9049674,41.8009922,cafe,Dani
20.9080722,41.7932482,bar,Loune Bar Fantastica
20.9090036,41.7928399,restaurant,Familijar Restaurant
20.9079995,41.7939504,cafe,Liquid
20.9103122,41.7926594,cafe,Kaçamaku
20.9113126,41.7929887,cafe,Чајџилница кај Гоце 
20.9135714,41.798662,fast_food,Happy M grill
20.8982089,41.8060047,cafe,Чајџилница кај Басто
21.4237345,41.7918174,restaurant,Планинарски дом Караџица
20.8894169,41.7940939,ice_cream,gelateria JIMMY
20.8840093,41.8299622,cafe,Elfat
20.8857573,41.8413949,cafe,Nebi
20.8909686,41.8650269,cafe,Kafe Bar “Bonton”
21.4204907,41.9904847,restaurant,Marana
21.4207515,41.9906511,fast_food,MFC - Macedonian Fried Chicken
21.4192046,41.9927714,cafe,Изи
21.4199442,41.9959518,restaurant,Restoran Frosina
22.3532041,42.0371055,restaurant,Осоговски Бисер
22.6328921,41.4352537,restaurant,Loven Dom
22.6382644,41.4372542,cafe,BU Coffee to go
22.6389491,41.4389263,cafe,City Cafe
22.6389577,41.4389263,bar,Gala Live
22.6390002,41.4390286,cafe,Inside Cafe
22.6378848,41.4395247,cafe,Cafe 19
22.6377556,41.4397043,cafe,PR Cafe
22.6379105,41.4395826,fast_food,23
22.637799,41.4397692,cafe,Extreme Cafe
22.6383287,41.4403734,cafe,Conept Cafe
22.6390517,41.4390994,cafe,Inside Cafe
22.6481556,41.4327076,cafe,Кафе за носење - Стори
22.6452777,41.4378354,restaurant,Вкус
22.6490943,41.4385145,fast_food,Bakers
22.6502444,41.4392415,restaurant,Luna 2
22.6388602,41.4409617,restaurant,Salomon fud
22.6433683,41.4433529,restaurant,Чамовски
22.819584,41.3811426,restaurant,Ресторан СОНЦЕ - Restaurant SONCE
22.705272,41.4404325,cafe,Национал
22.6153456,41.5162501,restaurant,ЈаворШпед
22.6876979,41.1949131,drinking_water,Фердинанка
22.7242971,41.180711,restaurant,Нота
22.7219422,41.1842982,restaurant,Фук Так
22.9354984,41.7301724,restaurant,Дивине
22.9422359,41.7297622,restaurant,Идила
22.587663,42.0179585,restaurant,Osmica
22.5877841,42.0248909,restaurant,Elita
22.5874645,42.0255684,bbq,Restaurant Idnina
22.5914449,42.0170338,restaurant,"""Kaj Govedoto"" Restaurant"
22.5886582,42.0178835,restaurant,Shizik Restaurant
22.5899229,42.0195336,restaurant,"""Koko"" Restaurant"
22.5925757,42.0178073,restaurant,Zlatina
22.5892057,42.0218468,cafe,Delirium
22.5890919,42.0225504,fast_food,Bumbarche
22.5893701,42.0217484,cafe,Клиф
22.5900047,42.021859,cafe,District Lounge Bar
22.590261,42.0228743,fast_food,Jafer
22.5900747,42.0229302,bar,Hawaii Lounge Bar
22.5889401,42.0244107,restaurant,Шизик
20.8820185,42.0113442,restaurant,Конак
20.8866832,42.0138371,restaurant,casa leone
20.9351278,42.0189508,restaurant,Driada
22.90042,41.3709709,restaurant,Ресторан АтлантиС Смоларски Водопат
22.8968221,41.3881711,restaurant,Лебедово езеро
22.8383014,41.7381241,cafe,miss Stoun
22.85985,41.70396,restaurant,Ристово Меанче 2
22.8645,41.69802,restaurant,Мило
22.85717,41.70471,restaurant,Мрс
22.8581787,41.7058839,restaurant,Чардак
22.86112,41.70425,pub,Јуовец
22.8525277,41.7103402,bar,Калипсо
22.8869357,41.7619502,restaurant,Хотел Гогов
22.4988477,41.1373679,restaurant,Restoran Sarisa
22.4963093,41.1622759,restaurant,Јавор Агапи
22.5047905,41.140319,cafe,Арт кафе Гевгелија
22.5034378,41.1414088,restaurant,Идила
22.5011779,41.146047,restaurant,ТДЦ-3
22.504514,41.1651247,restaurant,Јавор Џоко
21.4725098,41.9824716,restaurant,Pizza Amica
21.4711307,41.9830723,bar,Coffeelix
21.4755231,41.9811549,fast_food,Royal Burger
21.4755669,41.9799593,bar,Игротека Be Happy
21.4762981,41.9815558,bar,Игротека Чекорче
21.4758817,41.9894222,cafe,Кафе Мамбо
21.4768613,41.9897212,cafe,Кафе Писта
21.4826074,41.9788465,restaurant,Ресторан Златник
21.4808444,41.9837709,restaurant,Segreto Plus
21.4868617,41.9834046,bar,Игротека Вини Пу
21.4871492,41.9843967,restaurant,Рибен ресторан Рибар (Одисеја)
21.3722969,42.0071574,cafe,Badu
21.3740403,42.0063483,restaurant,Aleksandrija
21.3741187,42.0065185,restaurant,62
21.8645555,42.1324603,restaurant,Fratelis
21.8626404,42.1574387,restaurant,Етно Село
22.1926393,41.7427284,cafe,Angel's Caffe
22.6230389,41.8339517,restaurant,Ribnik Blatec
22.1834072,41.735007,drinking_water,Ридарска чешма
22.1844523,41.7350696,drinking_water,Чешма “Св.Спас“
22.44631,41.629596,restaurant,Magmar
22.455839,41.632766,bar,Diamond disco
22.456789,41.633895,restaurant,Santa Maria pizza
22.464019,41.63414,restaurant,Gone
22.46449,41.633496,restaurant,Sopka
22.4648163,41.6341662,cafe,Coffe House Downtown
22.465724,41.634656,restaurant,Vrteska
22.462943,41.636566,restaurant,Karagjoz
22.461848,41.637946,fast_food,Fast Food Melani
22.462999,41.636975,cafe,Virus
22.463272,41.637611,restaurant,Makedonsko Sonce
22.465528,41.637782,restaurant,Lipa
22.4698529,41.6337176,restaurant,Restoran Shampion
22.460143,41.639155,cafe,Escape
22.461401,41.638261,cafe,Ti-Amo
22.461327,41.639065,restaurant,Beverli hils
22.460188,41.639759,restaurant,Target
22.461378,41.640184,restaurant,Getsbi pizza
22.460412,41.640957,restaurant,Jocker pizza
22.46164,41.638201,fast_food,Grill Melani
22.462186,41.639133,restaurant,Sona
22.462199,41.63925,restaurant,Lastik
22.46306,41.638767,restaurant,Maslac
22.004638,41.4347168,restaurant,Moskva
22.0116142,41.4331716,restaurant,Aleksandrija
22.0130335,41.4327641,restaurant,Buki
22.0117213,41.4336468,pub,Toskano
22.0116563,41.4341433,fast_food,Marilyn
22.0116649,41.4348833,bar,Energi's
22.0136796,41.4337258,restaurant,Makedonska Kuka
22.0137691,41.4339698,fast_food,Fast Food
22.0143629,41.4332378,bar,Kaj Roka
22.0157848,41.4345938,fast_food,Marilyn
22.0110601,41.437027,cafe,Roma
22.0110153,41.4372049,cafe,Total
22.0104295,41.4398268,cafe,Picaso
22.0113116,41.4358281,cafe,Лего
22.0131384,41.4352466,cafe,Blue Cafe
22.0333387,41.397022,restaurant,Tropic
22.0167719,41.4343878,cafe,Light Cofee
22.0215553,41.4347276,restaurant,Brioni
22.0228438,41.4334495,restaurant,Винска Куќа
22.0187521,41.4389417,restaurant,Moneta
22.0096102,41.4410295,restaurant,Exclusive
22.0111128,41.4412564,restaurant,Kico
22.0115107,41.4412063,restaurant,Ramazzoti
22.0121336,41.4411582,restaurant,Spandja
22.0135418,41.4407867,restaurant,Riben restorant
22.3059103,42.1902652,restaurant,Борче
22.3089155,42.192289,restaurant,Облаче
22.3345505,42.2018022,bbq,Promes Grill
22.3355446,42.2022003,cafe,Select Caffe
22.335623,42.2026632,restaurant,Аквариум
22.3355793,42.2027771,restaurant,Restaurant Osogovec
22.3362079,42.2056104,cafe,Galerija
22.336137,42.205828,restaurant,Royal Lounge Bar
22.3365517,42.2058845,cafe,Fashion cafe
22.3598489,42.19038,restaurant,Vodenicata 3
22.0980414,42.1712493,restaurant,Гого Монд
22.1639057,42.1826707,restaurant,Park
21.5737139,41.9973758,fast_food,Gyroland
